code_postal,lat,lon
3600,46.261648512499995,2.7748959687499997
3630,46.35273076153846,2.620160269230769
3700,46.099082141666656,3.3908030499999993
3800,46.10153636,3.2070976866666654
4000,44.08791254545454,6.21745181818182
4100,43.824503727146805,5.784640482271469
4110,43.904778596568626,5.659892129411764
4120,43.81095441307772,6.487850401198685
4130,43.87214094545455,5.842452980681819
4140,44.332384651552324,6.351007566587208
4150,44.01203136778292,5.588988498777113
4160,44.08021283709276,6.0008765934031665
4170,44.0295767287013,6.52827781064935
4180,43.891673,5.866510777777778
4190,43.995812437319344,5.955728541060607
4200,44.18678898967627,5.772938394400526
4210,43.844558364444445,5.952738919999999
4220,43.7805823,5.762129760000001
4230,44.04920798653845,5.789696807692307
4240,43.9797521781746,6.655738548219955
4250,44.36563826422078,6.118173396450216
4260,44.26227878238095,6.605781717857141
4270,43.933179931249995,6.14294768625
4280,43.85541617511111,5.590778185825397
4290,44.128781261111115,6.005141361111111
4300,43.949959318124996,5.799503602361111
4310,44.03227235302885,5.937544823880494
4320,43.9271008125,6.782919124999999
4330,43.98327039451058,6.353112501940036
4340,44.423282869031226,6.395736109054263
4350,44.047521,6.031102090909091
4360,43.83449399147749,6.215330722670151
4370,44.16425974359091,6.603500276449495
4380,44.146344330171814,6.115481843811891
4400,44.385798318811,6.630371636690327
4410,43.87123002999999,6.13816133
4420,44.14581610216301,6.304136997014107
4500,43.768873333333325,6.069068333333333
4510,44.05227398847619,6.141109836380952
4530,44.47293681110527,6.762054463276736
4600,44.07167638935185,5.991594556790123
4660,44.095112888189654,6.156466749454023
4700,43.921335890681824,5.940770959318181
4800,43.757473394660636,5.905957892036199
4850,44.40823879375,6.738560525000001
4860,43.814732809887005,5.744402855932203
4870,43.90412565482732,5.723825236532406
5000,44.53543825047618,6.074397299047619
5100,44.92035356205128,6.656172030683761
5110,44.41133852222222,5.982269945833333
5120,44.80668056527777,6.561903817929292
5130,44.48018973076924,6.039364653846154
5140,44.505869646875,5.707912818750001
5150,44.38670079999999,5.474105799999999
5160,44.51303283076922,6.349955941538463
5170,44.690600576326524,6.323574847959184
5190,44.4540615,6.210755166666666
5200,44.54477601906299,6.479816254554531
5220,44.97826544444443,6.505325777777778
5230,44.54337706666667,6.254134511111111
5240,44.94398406111111,6.563898690277778
5250,44.694707588235296,5.911918882352943
5260,44.67075380000001,6.194339999999999
5300,44.29928099999999,5.7942632
5310,44.741495166666674,6.521707500000001
5320,45.05375380467033,6.295783183516484
5330,44.928585460714295,6.599462285476191
5340,44.84207282,6.49999082
5350,44.75134013809469,6.78881286031145
5380,44.611467722164505,6.519774948441558
5400,44.56121620476191,5.944300035714285
5460,44.79815766666667,6.9323245
5470,44.78188785714286,6.865336714285713
5480,45.04008872727273,6.346600181818181
5500,44.6938292,6.0624623
5560,44.58042904285713,6.686330014285714
5600,44.67103887857143,6.682598273809524
5700,44.36685159880953,5.729839623095239
5800,44.78164002999999,6.06326386
6000,43.71488172647059,7.231137576470588
6100,43.71991672307692,7.245947859999999
6110,43.56983532307693,6.996859138461539
6130,43.65408075,6.9383607875
6140,43.728489458333335,7.04369417388889
6150,43.560113699999995,6.982455033333333
6160,43.57468447692308,7.106492492307691
6190,43.761346054545456,7.460916863636364
6200,43.71912488509091,7.200240955636365
6210,43.54253382857143,6.92895735
6220,43.57114035,7.061047611111111
6230,43.6999293982353,7.32027996117647
6240,43.74505958823529,7.421608882352942
6250,43.5895337,7.002442139999999
6260,43.95090584615385,6.9754566923076915
6270,43.64510575510205,7.0916596918367345
6300,43.70405470142858,7.299267488571429
6310,43.70823397923077,7.331768879999999
6320,43.73782398214286,7.3998542614285725
6330,43.67318450272727,7.043475794935065
6340,43.75581277933333,7.319789967333333
6360,43.728435555000004,7.3662100875
6370,43.620943117647066,6.964436352941177
6380,43.88916621838236,7.438620335294118
6390,43.810816364999994,7.322921255000002
6400,43.55781063846154,7.023604884615385
6410,43.62522760588235,7.082551623529413
6420,44.100867518,7.131048090999999
6430,44.07116264711207,7.6063503726436785
6440,43.81935425672074,7.369067234073068
6450,44.04323550066666,7.290537082
6460,43.71329231666667,6.861014483333334
6470,44.110556560312155,6.885042742549238
6480,43.68715370588235,7.103336058823529
6500,43.807054789444436,7.4739040574999995
6510,43.79916719517241,7.164301005172414
6520,43.66853449999999,6.951971172727272
6530,43.64842604771242,6.83394000392157
6540,43.97884856666666,7.53770466068376
6550,43.58994452380953,6.949825714285716
6560,43.62867442539683,7.031297137389771
6570,43.69016697647058,7.119649982352941
6580,43.59388184117647,6.924891252941177
6590,43.49743908571428,6.93652707142857
6600,43.5947259904762,7.1050934095238105
6610,43.717804784117654,7.160914587058823
6620,43.77842046008403,6.951649637815126
6640,43.746512206666665,7.162631802499999
6650,43.66478113333333,7.001715227777778
6660,44.25877252222223,6.914030283333333
6670,43.817950681499994,7.225287067499998
6690,43.781368640833335,7.2772685291666654
6700,43.68738793526315,7.182554086842106
6710,43.95196616666667,7.055769333333333
6730,43.74301519785714,7.287154496428571
6740,43.658634364705875,6.977753317647058
6750,43.773279685714286,6.754634135714286
6790,43.7722002175,7.244065636666666
6800,43.674596520526315,7.143787915789473
6810,43.60805470588235,6.910488
6830,43.86267938473383,7.165222625795708
6850,43.8480945,6.738927100000001
6910,43.8621865314693,6.953429867105264
6950,43.75264667555555,7.263293807777779
7000,44.74976460769231,4.619207638461537
7100,45.25836692142857,4.648451935714286
7110,44.562118500000004,4.239703785714285
7120,44.444854718181816,4.332290854545454
7130,44.936670684210526,4.811918315789474
7140,44.46892925,4.07382225
7150,44.37019564,4.393131086666667
7160,44.88094723076922,4.379082153846153
7170,44.57911386,4.47739897
7190,44.821162722222226,4.472800888888889
7200,44.56412292307693,4.431011538461538
7210,44.69904828571429,4.679621571428571
7220,44.45404723076923,4.639487615384615
7230,44.4383795,4.1998235
7240,44.89725673333334,4.592005533333333
7250,44.76571282352942,4.738104882352942
7260,44.5119965,4.177528875000001
7270,44.97727026315789,4.601859526315789
7290,45.16221745333334,4.666527466666666
7300,45.050082350000004,4.7916886000000005
7310,44.9225891125,4.297698590833333
7320,45.041371909090905,4.4125440909090905
7330,44.68184127181819,4.154567854545454
7340,45.290484799999994,4.74893705
7350,44.657425851020406,4.769671506307978
7360,44.81119084615385,4.643671846153846
7370,45.16545383529412,4.7800365588235305
7380,44.64654481250001,4.257395312500001
7400,44.569505923076925,4.634639538461538
7410,45.07576473888889,4.6488581
7430,45.25633431875,4.6998316312499995
7440,44.95333978333334,4.7425598749999995
7450,44.7543808125,4.2373796875
7460,44.35816043367347,4.199234242857143
7470,44.81015246666667,4.008886799999999
7500,44.93151049375,4.8666550625
7510,44.75170967307692,4.099364976923077
7520,45.119000142857146,4.499320571428571
7530,44.74338325,4.343655833333334
7560,44.71624859999999,4.1738493000000005
7570,44.99994437499999,4.501335000000001
7580,44.624464,4.556544
7590,44.637272583333335,3.964954916666666
7600,44.70572036473214,4.349993295535715
7610,45.10352947058823,4.800326764705882
7630,44.84597418181818,4.112458545454546
7660,44.73215199999999,3.9253210625
7690,45.17892364444444,4.5061049833333335
7700,44.36094186666667,4.598040733333334
7790,45.18348686666668,4.632420333333333
7800,44.82902498692811,4.749379998202614
8000,49.76921086250001,4.70558235
8090,49.7680856923077,4.66793523076923
8110,49.652155958700575,5.191342533446319
8120,49.849091200000004,4.7536878
8130,49.50064525647595,4.603080797929767
8140,49.68460282840909,5.032156734090908
8150,49.813030239999996,4.545169126666667
8160,49.67019422889561,4.766301478475916
8170,50.0066999,4.7264323
8190,49.46993181538461,4.1171214
8200,49.71033818461539,4.943325361538461
8210,49.59085008984999,5.072502342519848
8220,49.65283146169241,4.206819426162242
8230,49.92690306797583,4.481692207047926
8240,49.42768289999999,4.947286050000001
8250,49.299071500000004,4.852515642857143
8260,49.847853793947394,4.3987231229527355
8270,49.595014553694135,4.4311729033083
8290,49.77541490909091,4.299494636363637
8300,49.47941545390624,4.321045446093749
8310,49.35645133333334,4.417492
8320,50.09060385714286,4.736648142857143
8330,49.73894876913581,4.859617466666666
8350,49.677003194545456,4.904608476363636
8360,49.54180339999999,4.2200658
8370,49.59882925,5.269932249999999
8380,49.889806786962474,4.296454229710049
8390,49.53043509090908,4.789975090909091
8400,49.348611601736295,4.675028327918096
8410,49.69518313139023,4.694565771861674
8430,49.64224972611836,4.637015819139965
8440,49.740671777777784,4.805830000000001
8450,49.60298776452292,4.91803083567019
8460,49.70220489302311,4.4360413673143375
8500,49.90827541699346,4.626199521568627
8600,50.11907366666666,4.810437333333334
8700,49.816650701901644,4.768671860896719
8800,49.88440318333333,4.775965553205129
9000,42.95674147159755,1.5828566506012454
9100,43.13364334579856,1.5823477566452948
9110,42.705738708728255,1.8748914061962338
9120,43.039546936470586,1.6209980901960785
9130,43.14857428173203,1.404515192352941
9140,42.82418640957329,1.222438056319829
9160,43.04347716665327,1.0419162042338261
9190,43.0158463577381,1.123255044047619
9200,42.978200442857144,1.1521255490476192
9210,43.2670491389776,1.3603130620728294
9220,42.73672231247729,1.4713294298305355
9230,43.09993760949761,1.1398148263875598
9240,43.021840462035726,1.429185444575674
9250,42.78589064749895,1.767557923956229
9270,43.23393809805094,1.6731266246345518
9290,43.06299516580397,1.3554523082111396
9300,42.89764513406862,1.8315010196078434
9310,42.74828122789174,1.697026354945449
9320,42.887049538888895,1.3365307074074073
9330,42.937913352941166,1.6360298823529413
9340,43.08002861086473,1.6479516147634292
9350,43.133091874565096,1.3193043851695037
9390,42.58798262845454,1.7898096861818182
9400,42.85141959565217,1.5576641158816427
9420,42.994720282380946,1.3000282222857142
9460,42.70496723193824,2.094201825033988
9500,43.084192746667824,1.8638373332375344
9600,42.9959402532845,1.8769015435531138
9700,43.208516054006864,1.5744464599934225
9800,42.92095763885965,0.9467423374759747
10000,48.299739070588224,4.07423855882353
10100,48.47810720630147,3.6936106674436666
10110,48.114496214480305,4.422064509859576
10120,48.26209235882351,4.0342161294117656
10130,48.058538734375006,3.9192637703125
10140,48.26280734733489,4.462140074667012
10150,48.371068621428584,4.126998331428572
10160,48.18043276923076,3.7794841538461545
10170,48.485823795,3.9398468875
10180,48.337101999999994,3.975899799999999
10190,48.24961676704545,3.788867018181818
10200,48.231158851743544,4.693627558559436
10210,48.02875899710215,4.1388984690209725
10220,48.35115964385888,4.306900241585969
10230,48.65911996577381,4.1902092533279225
10240,48.478130977922085,4.314552514935065
10250,48.00131378016339,4.480540431251226
10260,48.144355859951986,4.220561815279209
10270,48.26420264810605,4.216232271590909
10280,48.436808925,3.9273545638888883
10290,48.33551441846154,3.645891672307692
10300,48.29633720952382,3.989960823809523
10310,48.14495320095968,4.796979367872223
10320,48.16258796874827,4.03293885561389
10330,48.507453749999996,4.5836630000000005
10340,47.983556610641344,4.296611730520129
10350,48.37044455555556,3.811590888888889
10360,48.06198390555556,4.574867205555556
10370,48.59569566723688,3.5555916245457877
10380,48.57255114,3.9601959
10390,48.215628172481395,4.169571246948579
10400,48.466712377863566,3.5203218735649937
10410,48.304746962500005,4.137653035
10420,48.30324378947368,4.044045
10430,48.26320114,4.061778779999999
10440,48.28030865219298,3.9904082021929828
10450,48.25655463636363,4.096791363636363
10500,48.42074628571429,4.5205936428571425
10510,48.48725395,3.7875098562499994
10600,48.37216747142857,3.975639028571428
10700,48.524626581898154,4.107449724907407
10800,48.24393427272728,4.108024631818181
11000,43.19705249523809,2.3484919976190475
11100,43.16272602666666,3.03711329
11110,43.21741638396741,3.088189183649136
11120,43.26942257134462,2.8945527375045783
11130,43.04788381071428,2.9687449660714287
11140,42.77556273235874,2.1445659335878773
11150,43.24924409847135,2.0581847703000116
11160,43.34209270951049,2.5022344945028934
11170,43.282303203997444,2.1890434471770592
11190,42.93135198221642,2.3224966803342952
11200,43.162884782100015,2.7848916269729522
11210,43.01129254816176,3.0355749024356617
11220,43.09223233810562,2.586005630779558
11230,42.976953238731056,2.0314592184138442
11240,43.119234005283595,2.0619203364160406
11250,43.10818558222669,2.31741824657083
11260,42.92705174028383,2.1648066237041474
11270,43.184291212865695,1.9704645831942786
11290,43.19421007500113,2.1834051709381654
11300,43.064167180289914,2.169457153025658
11310,43.36968863097734,2.1517796884652545
11320,43.38449407525744,1.8460793720668722
11330,42.960661116897,2.5326328107796106
11340,42.83554697314395,2.0135539311492674
11350,42.876159454671715,2.6482453698620825
11360,42.99832076625344,2.7843960517217634
11370,42.89279667865942,3.0326206496014496
11380,43.38821992888889,2.371509822469136
11390,43.38732208635571,2.277071405799721
11400,43.34452057744485,1.9953543853248716
11410,43.27953459380943,1.8168524404668434
11420,43.20090911465205,1.7883302803984635
11430,43.112569449999995,3.0820214538461537
11440,43.09616439390844,2.932051208025537
11480,42.962918329320686,2.999882205827506
11490,43.05501243160281,2.910651347025879
11500,42.86228321634441,2.2200491897546897
11510,42.9160199896906,2.959379856390215
11540,42.99710362010101,2.9396579478030302
11560,43.21109137814952,3.1728460050245095
11570,43.15486546231204,2.3748413082156405
11580,43.00472888274256,2.321095385720754
11590,43.27443829245704,2.9656164347932688
11600,43.28989184302754,2.3790230616592853
11610,43.25684579006408,2.3011581580558516
11620,43.25037644387801,2.3661906720395507
11700,43.19999140071,2.6078274992128048
11800,43.231964493940964,2.4754540929481488
12000,44.35499481120559,2.5668331996018567
12100,44.0814174727696,3.027516403039216
12110,44.542873122058815,2.25796321372549
12120,44.17272886907818,2.4751091311377458
12130,44.4639352845767,2.9831689243369515
12140,44.66140273085081,2.5849107427243068
12150,44.32218263614865,3.037274012668919
12160,44.283853377026624,2.4409879755352564
12170,44.08042644659091,2.5041071011363636
12190,44.565691720303576,2.686840360704436
12200,44.32286811666666,2.02185375
12210,44.66901053315508,2.816968490909091
12220,44.50764664375,2.191354325
12230,43.996909429999995,3.2511172000000004
12240,44.30745435481065,2.262831213020374
12250,43.962700258333335,2.9970689398809522
12260,44.46305040666666,1.99423792
12270,44.20813998787879,2.020045594949495
12290,44.282540000000004,2.742446470588235
12300,44.57014426666667,2.2401772
12310,44.39641038814377,2.8175987845501873
12320,44.57023637812999,2.4150229161743932
12330,44.43836592728312,2.483865794207396
12340,44.43178662821428,2.7812395353846155
12350,44.39322634444445,2.155998896666667
12360,43.821620364710746,2.919722576942149
12370,43.782573333333325,2.736411
12380,43.870026210000006,2.60853781
12390,44.45913,2.30577095
12400,43.915408017500006,2.8242958125
12410,44.17195775612134,2.8140310865961027
12420,44.771539706666665,2.826368733333333
12430,44.1091299,2.6767814
12440,44.218934700000005,2.1855784199999997
12450,44.277008064583335,2.5694676041666673
12460,44.70239309090909,2.644365
12470,44.55425435426136,2.9694809269886364
12480,43.99238395238096,2.7064260142857144
12490,44.04165166333334,2.8882236150000002
12500,44.5492761112731,2.813614451389983
12510,44.36689440046334,2.477921869407683
12520,44.159693999999995,3.0946299
12540,43.88086745454545,3.142051727272727
12550,43.9379215,2.5612968
12560,44.43947121037037,3.0765935284444437
12580,44.55490646666668,2.5810175333333336
12600,44.84829584615385,2.7043455384615385
12620,44.14379430769231,2.944305307692308
12630,44.38541524424342,2.703701571052631
12640,44.1951777375,3.1360323125
12700,44.52902200270962,2.085277236252686
12720,44.173297357777784,3.290840811111111
12740,44.4215004373913,2.625403376086956
12780,44.25651361111111,2.956596122222223
12800,44.218030605102044,2.33243657244898
12850,44.35235514586207,2.6022741727586207
13001,43.29793692472704,5.380983264382747
13002,43.30986572153808,5.366694694836289
13003,43.31217667775216,5.378459957710416
13004,43.306228325603776,5.399281028638146
13005,43.29182516795872,5.391996860452931
13006,43.286081497622725,5.3739937531342115
13007,43.28386067963119,5.362888190403195
13008,43.25804680335428,5.380570372412172
13009,43.247077953197305,5.410967531815122
13010,43.28218668575036,5.42158342824314
13011,43.29278435620622,5.4667390248168735
13012,43.30750045829904,5.438487565788144
13013,43.33379625004258,5.434617265996994
13014,43.3370962888725,5.395863042725933
13015,43.340574747417705,5.364418986614135
13016,43.360970213409516,5.333636985965304
13080,43.48939810909091,5.404598654545453
13090,43.521393357692304,5.417301925641025
13100,43.533907205000006,5.434005610000002
13103,43.7858304375,4.730112152884616
13104,43.62294949403716,4.679673606823805
13105,43.42150608358974,5.503995856410255
13109,43.42535063636364,5.437741909090909
13110,43.41607128888888,4.984845072222222
13111,43.55611288224853,5.252092383431954
13112,43.38157011176471,5.597001364705884
13113,43.71198356153846,5.087173069230769
13114,43.52115114301588,5.672703593968254
13115,43.69217774999999,5.722324125
13116,43.68530058241759,5.182812935164835
13117,43.378232872727274,5.0261907363636364
13118,43.57767388,4.928876869999999
13119,43.408692212784096,5.533193522443181
13120,43.45016183000693,5.478113265191564
13121,43.67160174615385,5.1498032
13122,43.53859025383632,5.30876512772611
13123,43.60676869291222,4.4681157010945975
13124,43.38761289999999,5.5728592125
13126,43.55601913777778,5.596270133777777
13127,43.438741239210245,5.259621635396271
13129,43.513485746797706,4.676966283951097
13130,43.515408518796995,5.1695553375939856
13140,43.58215350641025,5.013703807692307
13150,43.80813343686036,4.690937610552688
13160,43.88121700000001,4.844076735714286
13170,43.403926496969696,5.318429210606059
13180,43.39114503384614,5.229164004615384
13190,43.330233066666665,5.4890674
13200,43.61632347273799,4.602209621058611
13210,43.795829332629864,4.8331338976190485
13220,43.38633422311623,5.145613854727657
13230,43.3936594706273,4.81534777648524
13240,43.39502895557822,5.367685922758193
13250,43.553212692307696,5.056084053846154
13260,43.22080316980723,5.543307810881704
13270,43.441941498181826,4.948772992727273
13280,43.58883142532239,4.714825639543643
13290,43.50383156923077,5.377838384615385
13300,43.64736883636363,5.076249727272726
13310,43.63253909215604,4.845204958549379
13320,43.44485544508117,5.406161964748377
13330,43.632904290909096,5.159911981818182
13340,43.496180705098034,5.222434067058823
13350,43.72125031428571,5.244481457142858
13360,43.336510813333334,5.598767113333333
13370,43.7228077,5.178858122222222
13380,43.345779586875,5.4593379825
13390,43.37496510958333,5.652265443333333
13400,43.3015738,5.578053946666666
13410,43.65657799,5.25657718
13420,43.289269250000004,5.625525000000001
13430,43.69121914444443,5.029977311111111
13440,43.85653758,4.954798222666667
13450,43.61496026923077,5.044623023076923
13460,43.45266406719995,4.42725164917648
13470,43.25719292857143,5.561948178571429
13480,43.450028275047615,5.361823941095238
13490,43.6369865470271,5.64554499160591
13500,43.379008412912086,5.049417366300367
13510,43.56171339898268,5.343145033874459
13520,43.719889598605064,4.80607362451352
13530,43.4498623,5.6769638
13540,43.588613949999996,5.3999480166666665
13550,43.852285546923795,4.8964874979537445
13560,43.73926067272727,5.086740518181818
13570,43.89613009444444,4.767582838888889
13580,43.550494714219106,5.198665179114219
13590,43.48509282716049,5.497083482716049
13600,43.189435775,5.619585483035714
13610,43.645190452499996,5.445511726666666
13620,43.33209946666667,5.1534818
13630,43.8460261875,4.8554325
13640,43.71967671818183,5.303197429545454
13650,43.637241621875006,5.517135305208334
13660,43.780999731818184,5.021650890909092
13670,43.8319096173454,4.942405878431372
13680,43.569627465686274,5.148703840196078
13690,43.85740399739583,4.7703967807291665
13700,43.415424111,5.223068165333333
13710,43.46355603209427,5.546332898023569
13720,43.40591284,5.60058471
13730,43.41630377607655,5.249003939712918
13740,43.362089109890114,5.252107270329669
13750,43.809585764705886,4.995020294117647
13760,43.61527238531746,5.311300350396826
13770,43.59088930495962,5.477859089042675
13780,43.275890913611114,5.702521413055555
13790,43.46849277272727,5.610524309090908
13800,43.52756847428571,4.9673000457142855
13810,43.76726375454545,4.955495254545454
13820,43.34806485715016,5.1995248092471344
13821,43.279953525,5.519541874999999
13830,43.25156913222222,5.593000536111111
13840,43.66106330909091,5.349375781818181
13850,43.427578383333326,5.541496877777777
13860,43.63262721923077,5.584954409615386
13870,43.89493611734694,4.798171288775511
13880,43.52488618240419,5.242051673693379
13890,43.694451517965526,4.875840696210458
13910,43.82230089388889,4.783064747777778
13920,43.4531335525,5.021806125833334
13930,43.69951433616667,4.939599425416667
13940,43.80622743436508,4.954566288293651
13950,43.39841423076923,5.544443769230769
13960,43.3339445139319,5.118412000309597
13980,43.71238604194537,5.156148370540691
13990,43.72238402887244,4.725885761040228
14000,49.18274629615385,-0.3667888692307692
14100,49.132589011153854,0.25254057076923075
14110,48.8754054,-0.5611398999999999
14111,49.157271564215684,-0.39972206470588234
14112,49.24385750514241,-0.3431179079113923
14113,49.39568930714285,0.126707
14114,49.34033658823529,-0.518120411764706
14117,49.33327065845367,-0.6380409657525085
14120,49.169332786370155,-0.30845303959827836
14121,49.259823625,-0.23071287499999998
14123,49.14546556363637,-0.34119591818181816
14130,49.26862539274727,0.2539392293959117
14140,49.02170540112883,0.17097052562981258
14150,49.28674435652174,-0.26352075652173906
14160,49.270260866666675,-0.08913226666666668
14170,48.99218008947369,0.023394026315789473
14190,49.0113045304348,-0.27356786521739135
14200,49.20716433333334,-0.33815072222222214
14210,49.094022962500006,-0.49637721875000007
14220,48.98459325306153,-0.4455545806713769
14230,49.29994623846154,-1.0541427923076923
14240,49.12575338947369,-0.7757716894736844
14250,49.19663858508771,-0.6303276864912281
14260,49.02160257554084,-0.6918772959341511
14270,49.06381918354421,-0.06245317955723363
14280,49.20661505000001,-0.41466363333333334
14290,49.03899178888889,0.3465560222222222
14310,49.08393420977564,-0.6516076602564103
14320,49.09699467,-0.38448782
14330,49.227535314,-0.9365818753333333
14340,49.16561050919707,0.08008924710325156
14350,48.94603949725274,-0.864120656456044
14360,49.37036231428571,0.10346904285714287
14370,49.11692766603125,-0.13848388394620004
